INFO 2024-05-01 17:32:37,784 autoreload 47021 132999069958144 Watching for file changes with StatReloader
WARNING 2024-05-04 18:49:47,707 basehttp 5169 140311615501888 "GET / HTTP/1.1" 404 2166
WARNING 2024-05-04 18:49:48,925 log 5169 140311615501888 Not Found: /favicon.ico
WARNING 2024-05-04 18:49:48,927 basehttp 5169 140311615501888 "GET /favicon.ico HTTP/1.1" 404 2217
WARNING 2024-05-04 18:49:55,613 log 5169 140311615501888 Not Found: /start/
WARNING 2024-05-04 18:49:55,618 basehttp 5169 140311615501888 "GET /start/ HTTP/1.1" 404 2873
WARNING 2024-05-04 18:49:57,830 log 5169 140311615501888 Not Found: /start/
WARNING 2024-05-04 18:49:57,831 basehttp 5169 140311615501888 "GET /start/ HTTP/1.1" 404 2873
INFO 2024-05-04 18:50:04,506 basehttp 5169 140311615501888 "GET /start/orders/2/ HTTP/1.1" 200 3191
INFO 2024-05-04 18:50:10,634 basehttp 5169 140311615501888 "GET /start/orders/1/ HTTP/1.1" 200 1317
INFO 2024-05-04 18:50:15,153 basehttp 5169 140311615501888 "GET /start/orders/3/ HTTP/1.1" 200 272
INFO 2024-05-04 18:50:18,955 basehttp 5169 140311615501888 "GET /start/orders/4/ HTTP/1.1" 200 268
INFO 2024-05-04 18:50:22,464 basehttp 5169 140311615501888 "GET /start/orders/5/ HTTP/1.1" 200 995
WARNING 2024-05-04 18:50:26,750 log 5169 140311615501888 Not Found: /start/
WARNING 2024-05-04 18:50:26,751 basehttp 5169 140311615501888 "GET /start/ HTTP/1.1" 404 2873
INFO 2024-05-04 18:50:34,248 basehttp 5169 140311615501888 "GET /start/story/2/360/ HTTP/1.1" 200 671
INFO 2024-05-04 18:50:38,644 basehttp 5169 140311615501888 "GET /start/story/1/360/ HTTP/1.1" 200 815
INFO 2024-05-04 18:50:43,252 basehttp 5169 140311615501888 "GET /start/story/1/7/ HTTP/1.1" 200 795
INFO 2024-05-04 18:50:49,235 basehttp 5169 140311615501888 "GET /start/story/1/720/ HTTP/1.1" 200 815
WARNING 2024-05-04 18:51:50,249 log 5169 140311615501888 Not Found: /start/start/1
WARNING 2024-05-04 18:51:50,251 basehttp 5169 140311615501888 "GET /start/start/1 HTTP/1.1" 404 2894
INFO 2024-05-04 18:51:57,764 basehttp 5169 140311615501888 "GET /start/orders/1/ HTTP/1.1" 200 1317
INFO 2024-05-04 18:52:29,958 basehttp 5169 140311615501888 "GET /start/orders/2/ HTTP/1.1" 200 3191
INFO 2024-05-04 18:56:52,520 autoreload 5169 140311745830912 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/hw2/views.py changed, reloading.
INFO 2024-05-04 18:56:54,014 autoreload 6091 132419813695488 Watching for file changes with StatReloader
INFO 2024-05-04 18:59:08,205 autoreload 6091 132419813695488 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/hw2/views.py changed, reloading.
INFO 2024-05-04 18:59:08,823 autoreload 6356 138075570290688 Watching for file changes with StatReloader
WARNING 2024-05-04 18:59:17,859 log 6356 138075514598976 Not Found: /start/
WARNING 2024-05-04 18:59:17,860 basehttp 6356 138075514598976 "GET /start/ HTTP/1.1" 404 2873
INFO 2024-05-04 18:59:24,800 basehttp 6356 138075514598976 "GET /start/story/2/360/ HTTP/1.1" 200 671
INFO 2024-05-04 18:59:29,173 basehttp 6356 138075514598976 "GET /start/story/2/720/ HTTP/1.1" 200 707
INFO 2024-05-04 18:59:34,029 basehttp 6356 138075514598976 "GET /start/story/3/720/ HTTP/1.1" 200 341
INFO 2024-05-04 18:59:37,203 basehttp 6356 138075514598976 "GET /start/story/1/720/ HTTP/1.1" 200 815
INFO 2024-05-04 18:59:44,930 basehttp 6356 138075514598976 "GET /start/story/2/720/ HTTP/1.1" 200 707
INFO 2024-05-04 19:00:39,255 basehttp 6356 138075514598976 "GET /start/story/5/720/ HTTP/1.1" 200 819
INFO 2024-05-04 19:00:47,541 basehttp 6356 138075514598976 "GET /start/story/5/360/ HTTP/1.1" 200 819
INFO 2024-05-04 19:03:09,933 autoreload 6356 138075570290688 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/hw2/views.py changed, reloading.
INFO 2024-05-04 19:03:10,564 autoreload 6581 131136216629248 Watching for file changes with StatReloader
INFO 2024-05-04 19:03:14,187 basehttp 6581 131136088962624 "GET /start/story/5/360/ HTTP/1.1" 200 1980
INFO 2024-05-04 19:03:21,420 basehttp 6581 131136088962624 "GET /start/story/3/360/ HTTP/1.1" 200 1980
INFO 2024-05-04 19:03:24,227 basehttp 6581 131136088962624 "GET /start/story/1/360/ HTTP/1.1" 200 1978
INFO 2024-05-04 19:04:49,320 autoreload 6698 135170803462144 Watching for file changes with StatReloader
INFO 2024-05-04 19:04:53,815 basehttp 6698 135170673866304 "GET /start/story/1/360/ HTTP/1.1" 200 1978
INFO 2024-05-04 19:04:54,861 basehttp 6698 135170673866304 "GET /start/story/1/360/ HTTP/1.1" 200 1978
INFO 2024-05-04 19:04:58,997 basehttp 6698 135170673866304 "GET /start/story/2/720/ HTTP/1.1" 200 1978
INFO 2024-05-04 19:10:02,344 autoreload 7007 137417548259328 Watching for file changes with StatReloader
INFO 2024-05-04 19:10:07,941 basehttp 7007 137417492264512 "GET /start/story/2/720/ HTTP/1.1" 200 991
INFO 2024-05-04 19:10:12,773 basehttp 7007 137417492264512 "GET /start/story/2/7/ HTTP/1.1" 200 651
INFO 2024-05-04 19:10:16,965 basehttp 7007 137417492264512 "GET /start/story/2/14/ HTTP/1.1" 200 652
INFO 2024-05-04 19:10:21,840 basehttp 7007 137417492264512 "GET /start/story/2/15/ HTTP/1.1" 200 652
INFO 2024-05-04 19:10:25,035 basehttp 7007 137417492264512 "GET /start/story/2/200/ HTTP/1.1" 200 937
INFO 2024-05-04 19:11:03,808 autoreload 7075 127821155725312 Watching for file changes with StatReloader
INFO 2024-05-04 19:11:23,684 autoreload 7149 125698498330624 Watching for file changes with StatReloader
INFO 2024-05-04 19:11:37,950 autoreload 7208 126816274685952 Watching for file changes with StatReloader
INFO 2024-05-04 19:12:01,450 autoreload 7222 125331279872000 Watching for file changes with StatReloader
INFO 2024-05-04 19:12:46,999 autoreload 7656 126902904352768 Watching for file changes with StatReloader
WARNING 2024-05-04 19:12:57,659 log 7656 126902849238592 Not Found: /
WARNING 2024-05-04 19:12:57,666 basehttp 7656 126902849238592 "GET / HTTP/1.1" 404 2166
WARNING 2024-05-04 19:13:00,886 log 7656 126902849238592 Not Found: /favicon.ico
WARNING 2024-05-04 19:13:00,895 basehttp 7656 126902849238592 "GET /favicon.ico HTTP/1.1" 404 2217
INFO 2024-05-04 19:13:05,115 basehttp 7656 126902849238592 "GET /start/orders/2/ HTTP/1.1" 200 5238
WARNING 2024-05-04 19:13:17,449 log 7656 126902849238592 Not Found: /start/
WARNING 2024-05-04 19:13:17,451 basehttp 7656 126902849238592 "GET /start/ HTTP/1.1" 404 2873
INFO 2024-05-04 19:13:21,667 basehttp 7656 126902849238592 "GET /start/story/2/720/ HTTP/1.1" 200 1135
INFO 2024-05-04 19:13:28,600 basehttp 7656 126902849238592 "GET /start/story/2/10/ HTTP/1.1" 200 652
INFO 2024-05-04 19:13:32,110 basehttp 7656 126902849238592 "GET /start/story/2/14/ HTTP/1.1" 200 796
INFO 2024-05-04 19:29:41,764 autoreload 9461 134152542769152 Watching for file changes with StatReloader
INFO 2024-05-04 19:29:59,164 autoreload 9461 134152542769152 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/magazin/settings.py changed, reloading.
INFO 2024-05-04 19:29:59,671 autoreload 9476 132898297028608 Watching for file changes with StatReloader
WARNING 2024-05-04 19:30:02,057 log 9476 132898166404672 Not Found: /
WARNING 2024-05-04 19:30:02,062 basehttp 9476 132898166404672 "GET / HTTP/1.1" 404 2166
INFO 2024-05-04 19:30:08,349 basehttp 9476 132898166404672 "GET /admin/ HTTP/1.1" 302 0
INFO 2024-05-04 19:30:08,411 basehttp 9476 132898166404672 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4359
INFO 2024-05-04 19:30:08,503 basehttp 9476 132898158011968 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
INFO 2024-05-04 19:30:08,503 basehttp 9476 132898166404672 "GET /static/admin/css/base.css HTTP/1.1" 304 0
INFO 2024-05-04 19:30:08,505 basehttp 9476 132898149619264 "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 304 0
INFO 2024-05-04 19:30:08,515 basehttp 9476 132898166404672 "GET /static/admin/css/responsive.css HTTP/1.1" 304 0
INFO 2024-05-04 19:30:08,516 basehttp 9476 132898158011968 "GET /static/admin/js/theme.js HTTP/1.1" 304 0
INFO 2024-05-04 19:30:08,519 basehttp 9476 132898149619264 "GET /static/admin/css/login.css HTTP/1.1" 304 0
INFO 2024-05-04 19:30:08,527 basehttp 9476 132898141226560 "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0
INFO 2024-05-04 19:30:12,375 basehttp 9476 132898158011968 "GET /start/orders/1/ HTTP/1.1" 200 2742
INFO 2024-05-04 19:33:38,975 autoreload 9673 126675649810432 Watching for file changes with StatReloader
INFO 2024-05-04 19:33:46,877 basehttp 9673 126675594507840 "POST /admin/login/?next=/admin/ HTTP/1.1" 302 0
INFO 2024-05-04 19:33:46,934 basehttp 9673 126675594507840 "GET /admin/ HTTP/1.1" 200 5944
INFO 2024-05-04 19:33:47,021 basehttp 9673 126675594507840 "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441
INFO 2024-05-04 19:33:47,074 basehttp 9673 126675586115136 "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380
INFO 2024-05-04 19:33:47,076 basehttp 9673 126675594507840 "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331
INFO 2024-05-04 19:33:55,870 basehttp 9673 126675594507840 "GET /admin/auth/user/add/ HTTP/1.1" 200 11238
INFO 2024-05-04 19:33:55,906 basehttp 9673 126675594507840 "GET /static/admin/css/forms.css HTTP/1.1" 200 9090
INFO 2024-05-04 19:33:55,923 basehttp 9673 126675354379840 "GET /static/admin/js/jquery.init.js HTTP/1.1" 200 347
INFO 2024-05-04 19:33:55,925 basehttp 9673 126675345987136 "GET /static/admin/js/core.js HTTP/1.1" 200 6208
INFO 2024-05-04 19:33:55,943 basehttp 9673 126675337594432 "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 200 9042
INFO 2024-05-04 19:33:55,946 basehttp 9673 126675354379840 "GET /static/admin/js/actions.js HTTP/1.1" 200 8067
INFO 2024-05-04 19:33:55,955 basehttp 9673 126675337594432 "GET /static/admin/js/prepopulate.js HTTP/1.1" 200 1531
INFO 2024-05-04 19:33:55,956 basehttp 9673 126675345987136 "GET /static/admin/js/urlify.js HTTP/1.1" 200 7887
INFO 2024-05-04 19:33:55,958 basehttp 9673 126675362772544 "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 200 285314
INFO 2024-05-04 19:33:55,962 basehttp 9673 126675594507840 "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 325171
INFO 2024-05-04 19:33:55,976 basehttp 9673 126675594507840 "GET /static/admin/js/prepopulate_init.js HTTP/1.1" 200 586
INFO 2024-05-04 19:33:55,977 basehttp 9673 126675362772544 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11800
INFO 2024-05-04 19:33:55,988 basehttp 9673 126675586115136 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:33:56,035 basehttp 9673 126675362772544 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2024-05-04 19:34:15,788 basehttp 9673 126675362772544 "POST /admin/auth/user/add/ HTTP/1.1" 200 11519
INFO 2024-05-04 19:34:15,835 basehttp 9673 126675362772544 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:34:36,718 basehttp 9673 126675362772544 "POST /admin/auth/user/add/ HTTP/1.1" 200 11480
INFO 2024-05-04 19:34:36,757 basehttp 9673 126675362772544 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:34:47,588 basehttp 9673 126675362772544 "POST /admin/auth/user/add/ HTTP/1.1" 302 0
INFO 2024-05-04 19:34:47,669 basehttp 9673 126675362772544 "GET /admin/auth/user/2/change/ HTTP/1.1" 200 23712
INFO 2024-05-04 19:34:47,744 basehttp 9673 126675594507840 "GET /static/admin/js/calendar.js HTTP/1.1" 200 9141
INFO 2024-05-04 19:34:47,749 basehttp 9673 126675345987136 "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 4530
INFO 2024-05-04 19:34:47,750 basehttp 9673 126675586115136 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15492
INFO 2024-05-04 19:34:47,756 basehttp 9673 126675337594432 "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 19319
INFO 2024-05-04 19:34:47,761 basehttp 9673 126675362772544 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:34:47,836 basehttp 9673 126675362772544 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
INFO 2024-05-04 19:34:47,902 basehttp 9673 126675362772544 "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
INFO 2024-05-04 19:34:47,912 basehttp 9673 126675586115136 "GET /static/admin/img/search.svg HTTP/1.1" 200 458
INFO 2024-05-04 19:34:47,917 basehttp 9673 126675337594432 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2024-05-04 19:34:47,918 basehttp 9673 126675594507840 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2024-05-04 19:34:47,917 basehttp 9673 126675345987136 "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
INFO 2024-05-04 19:34:47,928 basehttp 9673 126675354379840 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2024-05-04 19:35:48,856 basehttp 9673 126675362772544 "POST /admin/auth/user/2/change/ HTTP/1.1" 302 0
INFO 2024-05-04 19:35:48,922 basehttp 9673 126675362772544 "GET /admin/auth/user/ HTTP/1.1" 200 12644
INFO 2024-05-04 19:35:48,987 basehttp 9673 126675362772544 "GET /static/admin/css/changelists.css HTTP/1.1" 200 6811
INFO 2024-05-04 19:35:49,010 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:35:49,022 basehttp 9673 126675354379840 "GET /static/admin/js/filters.js HTTP/1.1" 200 978
INFO 2024-05-04 19:35:49,077 basehttp 9673 126675354379840 "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331
INFO 2024-05-04 19:35:49,084 basehttp 9673 126675362772544 "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097
INFO 2024-05-04 19:35:49,084 basehttp 9673 126675594507840 "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581
INFO 2024-05-04 19:35:54,691 basehttp 9673 126675354379840 "GET /admin/auth/user/1/change/ HTTP/1.1" 200 23493
INFO 2024-05-04 19:35:54,743 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:36:11,666 basehttp 9673 126675354379840 "POST /admin/auth/user/1/change/ HTTP/1.1" 302 0
INFO 2024-05-04 19:36:11,704 basehttp 9673 126675354379840 "GET /admin/auth/user/ HTTP/1.1" 200 12691
INFO 2024-05-04 19:36:11,782 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:36:20,012 basehttp 9673 126675354379840 "GET /admin/auth/user/add/ HTTP/1.1" 200 11251
INFO 2024-05-04 19:36:20,060 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:36:33,957 basehttp 9673 126675354379840 "POST /admin/auth/user/add/ HTTP/1.1" 302 0
INFO 2024-05-04 19:36:34,038 basehttp 9673 126675354379840 "GET /admin/auth/user/3/change/ HTTP/1.1" 200 23725
INFO 2024-05-04 19:36:34,113 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:37:00,194 basehttp 9673 126675354379840 "POST /admin/auth/user/3/change/ HTTP/1.1" 302 0
INFO 2024-05-04 19:37:00,230 basehttp 9673 126675354379840 "GET /admin/auth/user/ HTTP/1.1" 200 13197
INFO 2024-05-04 19:37:00,304 basehttp 9673 126675362772544 "GET /static/admin/img/icon-no.svg HTTP/1.1" 200 560
INFO 2024-05-04 19:37:00,308 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:37:03,263 basehttp 9673 126675354379840 "GET /admin/auth/user/3/change/ HTTP/1.1" 200 23469
INFO 2024-05-04 19:37:03,302 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:37:06,490 basehttp 9673 126675354379840 "POST /admin/auth/user/3/change/ HTTP/1.1" 302 0
INFO 2024-05-04 19:37:06,540 basehttp 9673 126675354379840 "GET /admin/auth/user/ HTTP/1.1" 200 13197
INFO 2024-05-04 19:37:06,614 basehttp 9673 126675354379840 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:45:44,110 autoreload 9673 126675649810432 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/hw2/admin.py changed, reloading.
INFO 2024-05-04 19:45:44,934 autoreload 10122 140324458995712 Watching for file changes with StatReloader
INFO 2024-05-04 19:46:46,200 autoreload 10122 140324458995712 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/hw2/admin.py changed, reloading.
INFO 2024-05-04 19:46:46,908 autoreload 10165 138824502030336 Watching for file changes with StatReloader
INFO 2024-05-04 19:46:48,683 basehttp 10165 138824446375488 "GET /admin/auth/user/ HTTP/1.1" 200 14098
INFO 2024-05-04 19:46:48,761 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:46:53,523 basehttp 10165 138824446375488 "GET /admin/hw2/order/ HTTP/1.1" 200 29894
INFO 2024-05-04 19:46:53,557 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:46:56,050 basehttp 10165 138824446375488 "GET /admin/hw2/order/15/change/ HTTP/1.1" 200 24024
INFO 2024-05-04 19:46:56,098 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:47:00,240 basehttp 10165 138824446375488 "GET /admin/hw2/client/ HTTP/1.1" 200 31501
INFO 2024-05-04 19:47:00,279 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:47:03,977 basehttp 10165 138824446375488 "GET /admin/hw2/client/17/change/ HTTP/1.1" 200 11722
INFO 2024-05-04 19:47:04,019 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:47:08,562 basehttp 10165 138824446375488 "GET /admin/hw2/products/ HTTP/1.1" 200 35259
INFO 2024-05-04 19:47:08,602 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:47:11,034 basehttp 10165 138824446375488 "GET /admin/hw2/products/27/change/ HTTP/1.1" 200 12487
INFO 2024-05-04 19:47:11,074 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:47:19,504 basehttp 10165 138824446375488 "GET /admin/hw2/order/ HTTP/1.1" 200 29894
INFO 2024-05-04 19:47:19,549 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 19:47:21,199 basehttp 10165 138824446375488 "GET /admin/hw2/order/10/change/ HTTP/1.1" 200 24045
INFO 2024-05-04 19:47:21,245 basehttp 10165 138824446375488 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:06:42,527 autoreload 10165 138824502030336 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/hw2/models.py changed, reloading.
INFO 2024-05-04 20:06:43,225 autoreload 10870 124258104983552 Watching for file changes with StatReloader
INFO 2024-05-04 20:17:13,944 basehttp 10870 124258048013888 "GET /admin/hw2/order/ HTTP/1.1" 200 29982
INFO 2024-05-04 20:17:13,988 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:17:18,235 basehttp 10870 124258048013888 "GET /admin/hw2/products/ HTTP/1.1" 200 35259
INFO 2024-05-04 20:17:18,270 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:17:21,823 basehttp 10870 124258048013888 "GET /admin/hw2/client/ HTTP/1.1" 200 28145
INFO 2024-05-04 20:17:21,861 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:17:24,182 basehttp 10870 124258048013888 "GET /admin/auth/group/ HTTP/1.1" 200 8918
INFO 2024-05-04 20:17:24,225 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:17:27,472 basehttp 10870 124258048013888 "GET /admin/auth/group/add/ HTTP/1.1" 200 13981
INFO 2024-05-04 20:17:27,520 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:17:58,146 basehttp 10870 124258048013888 "POST /admin/auth/group/add/ HTTP/1.1" 302 0
INFO 2024-05-04 20:17:58,189 basehttp 10870 124258048013888 "GET /admin/auth/group/ HTTP/1.1" 200 10638
INFO 2024-05-04 20:17:58,272 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:04,619 basehttp 10870 124258048013888 "GET /admin/auth/group/add/ HTTP/1.1" 200 13981
INFO 2024-05-04 20:18:04,660 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:14,708 basehttp 10870 124258048013888 "POST /admin/auth/group/add/ HTTP/1.1" 302 0
INFO 2024-05-04 20:18:14,749 basehttp 10870 124258048013888 "GET /admin/auth/group/ HTTP/1.1" 200 10952
INFO 2024-05-04 20:18:14,827 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:16,849 basehttp 10870 124258048013888 "GET /admin/auth/group/1/change/ HTTP/1.1" 200 14209
INFO 2024-05-04 20:18:16,891 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:21,059 basehttp 10870 124258048013888 "POST /admin/auth/group/1/change/ HTTP/1.1" 302 0
INFO 2024-05-04 20:18:21,097 basehttp 10870 124258048013888 "GET /admin/auth/group/ HTTP/1.1" 200 10956
INFO 2024-05-04 20:18:21,173 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:22,223 basehttp 10870 124258048013888 "GET /admin/auth/user/ HTTP/1.1" 200 14459
INFO 2024-05-04 20:18:22,259 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:24,845 basehttp 10870 124258048013888 "GET /admin/auth/user/2/change/ HTTP/1.1" 200 24749
INFO 2024-05-04 20:18:24,905 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:33,856 basehttp 10870 124258048013888 "POST /admin/auth/user/2/change/ HTTP/1.1" 302 0
INFO 2024-05-04 20:18:33,900 basehttp 10870 124258048013888 "GET /admin/auth/user/ HTTP/1.1" 200 14680
INFO 2024-05-04 20:18:33,989 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:35,551 basehttp 10870 124258048013888 "GET /admin/auth/user/3/change/ HTTP/1.1" 200 24669
INFO 2024-05-04 20:18:35,591 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:39,814 basehttp 10870 124258048013888 "POST /admin/auth/user/3/change/ HTTP/1.1" 302 0
INFO 2024-05-04 20:18:39,861 basehttp 10870 124258048013888 "GET /admin/auth/user/ HTTP/1.1" 200 14680
INFO 2024-05-04 20:18:39,943 basehttp 10870 124258048013888 "GET /admin/jsi18n/ HTTP/1.1" 200 17546
INFO 2024-05-04 20:18:58,880 autoreload 10870 124258104983552 /home/aleksander/PycharmProjects/pythonProject1/Django/magazin/hw2/admin.py changed, reloading.
INFO 2024-05-04 20:18:59,545 autoreload 11350 124939278626816 Watching for file changes with StatReloader
